hip,ra,dec,magnitude,B-V
100599,305.97766666666666,0.9457777777777778,10.34,1.626
100600,305.97929166666665,38.46636111111111,9.36,0.666
100582,305.98104166666667,56.24783333333333,10.27,1.306
100601,305.9975416666667,-10.661166666666666,10.39,0.793
100602,306.00691666666665,-61.308249999999994,9.13,1.38
100603,306.01170833333333,39.54152777777777,7.85,-0.04
100604,306.0137916666667,-40.83358333333334,7.87,1.159
100605,306.0149166666667,75.25372222222222,9.32,1.289
100606,306.0158333333333,40.33975,8.69,0.509
100607,306.02233333333334,21.941055555555558,10.25,0.579
100609,306.02341666666666,44.70097222222223,7.45,1.08
100608,306.0235416666667,-21.171611111111112,8.58,0.28
100610,306.02458333333334,-27.574666666666666,9.21,0.544
100611,306.02625,-25.233777777777778,9.32,1.356
100612,306.02729166666666,38.492555555555555,8.99,0.732
100613,306.0278333333333,-13.398416666666666,7.71,0.529
100614,306.0287916666667,-64.58997222222222,8.78,1.119
100615,306.03608333333335,61.47955555555556,9.18,0.508
100616,306.03754166666664,29.002111111111113,7.27,0.254
100617,306.03770833333334,-54.54302777777777,7.6,0.162
100618,306.038125,-0.5673611111111111,7.68,1.303
100619,306.03879166666667,-28.005055555555554,9.37,0.469
100620,306.04475,29.96686111111111,9.39,0.416
100621,306.045,-30.489611111111113,8.1,0.366
100622,306.0491666666667,-65.58052777777777,8.77,1.513
100623,306.058,-14.113916666666666,6.97,1.139
100624,306.06,-67.59738888888889,8.6,0.067
100627,306.06304166666666,-53.035,8.96,1.198
100626,306.06370833333335,-39.73930555555555,10.29,0.52
100628,306.0655,42.30038888888889,9.9,0.052
100629,306.06629166666664,-63.89019444444445,8.18,0.121
100630,306.0745416666667,-27.999000000000002,9.04,0.372
100631,306.07525,37.57544444444445,8.06,-0.012
100632,306.0815,34.22225,8.21,0.031
100633,306.081625,-23.475777777777775,7.71,0.496
100634,306.08483333333334,55.816111111111105,8.35,0.03
100635,306.08525,-32.700361111111114,9.51,0.584
100636,306.0874166666667,16.878083333333333,7.89,0.161
100637,306.08858333333336,-22.04925,8.55,0.483
100638,306.094125,19.575,7.86,0.131
100639,306.09625,13.00986111111111,8.34,-0.068
100640,306.1010416666667,19.576444444444444,9.99,0.378
100641,306.10404166666666,28.025166666666667,9.68,0.287
100642,306.105625,-41.66905555555555,8.25,1.409
100643,306.10741666666667,24.27761111111111,6.95,0.714
100644,306.10833333333335,38.96502777777778,7.99,-0.12
100645,306.1184166666667,68.36436111111111,8.69,1.475
100646,306.12258333333335,76.65080555555556,9.02,0.234
100647,306.124625,-33.61402777777778,8.63,0.46
100648,306.12491666666665,15.727222222222222,7.95,0.955
100649,306.12733333333335,-34.715944444444446,8.51,0.716
100650,306.132,-17.010833333333334,8.13,1.752
100651,306.13483333333335,53.55191666666666,6.49,-0.025
100652,306.13595833333335,45.633722222222225,9.38,0.211
100653,306.1375,-48.314249999999994,8.51,0.942
100654,306.1385,5.5094722222222225,7.24,-0.081
100655,306.14070833333335,34.65161111111111,9.64,0.023
100656,306.146,-53.31863888888889,8.93,1.136
100657,306.1471666666667,48.69280555555555,7.71,-0.04
100658,306.1487916666667,16.143722222222223,7.03,1.606
100659,306.15004166666665,-43.14138888888889,8.82,0.959
100660,306.15070833333334,41.50105555555555,9.05,0.622
100661,306.15158333333335,25.9165,8.01,1.256
100662,306.15391666666665,21.10513888888889,8.81,1.293
100663,306.15458333333333,-25.83372222222222,7.04,1.295
100664,306.1562083333333,1.0683888888888888,6.14,-0.036
100665,306.15625,-49.893027777777775,8.46,1.599
100666,306.15958333333333,8.5975,6.77,0.025
100667,306.16141666666664,55.44308333333333,7.3,0.076
100668,306.1617083333333,30.961388888888887,8.8,1.742
100669,306.17104166666667,-4.5842777777777775,8.22,1.28
100670,306.1732083333333,79.09402777777777,8.37,0.616
100671,306.1736666666667,-1.5412499999999998,7.91,1.074
100672,306.17395833333336,1.3686111111111112,6.41,1.605
100673,306.17579166666667,19.295555555555556,8.02,0.068
100674,306.177875,-29.07772222222222,6.97,1.278
100675,306.179,-24.25552777777778,9.03,0.32
100676,306.17925,-6.782611111111111,8.66,0.92
100677,306.1811666666667,75.10875,9.18,0.214
100678,306.181625,27.11613888888889,8.32,0.35
100679,306.18395833333335,-71.65913888888889,7.72,0.976
100680,306.18541666666664,-8.769444444444444,7.1,0.292
100681,306.18845833333336,28.524749999999997,7.82,0.423
100682,306.189,25.052555555555557,10.83,0.427
100683,306.18916666666667,-7.606416666666666,8.35,1.033
100684,306.1922083333333,55.01125,7.5,1.107
100685,306.19441666666665,-19.70997222222222,9.4,0.94
100686,306.19445833333333,25.179472222222223,7.46,-0.037
100687,306.197875,14.86963888888889,9.48,0.381
100688,306.19983333333334,57.30536111111111,8.6,1.032
100689,306.2005,26.127166666666668,7.14,1.174
100690,306.20233333333334,14.86825,9.27,0.07
100691,306.20329166666664,40.15361111111111,6.73,1.263
100692,306.20458333333335,-36.99625,7.95,1.09
100693,306.206875,-59.96469444444445,8.46,0.232
100694,306.2117083333333,18.961666666666666,8.41,0.167
100695,306.2125,-47.31111111111111,10.53,0.529
100696,306.21304166666664,51.28975,7.92,0.269
100698,306.227375,-6.7956666666666665,9.31,0.638
100697,306.22833333333335,-83.31063888888889,6.15,0.203
100699,306.235,-55.93963888888889,8.05,0.937
100700,306.23558333333335,7.059444444444444,8.87,1.631
100701,306.2395833333333,59.165166666666664,8.75,0.164
100703,306.244875,-17.84733333333333,9.35,1.529
100702,306.24495833333333,39.83936111111112,8.67,-0.042
100704,306.2456666666667,9.194944444444445,7.61,0.554
100705,306.25683333333336,61.29819444444444,7.95,0.262
100706,306.25808333333333,-40.97363888888889,9.44,0.707
100707,306.25933333333336,8.293305555555555,9.46,1.226
100708,306.26058333333333,30.568166666666666,7.94,0.8
100709,306.2615833333333,13.386194444444444,7.43,0.098
100710,306.264875,83.18280555555556,6.73,0.943
100711,306.26675,32.46852777777778,7.51,1.048
100712,306.266875,7.473305555555556,7.77,0.382
100713,306.268375,-19.433694444444445,6.83,1.007
100714,306.2708333333333,59.60011111111111,6.44,0.094
100715,306.27116666666666,-41.65302777777778,9.66,0.531
100716,306.28358333333335,-11.70461111111111,7.42,0.283
100717,306.28541666666666,-64.30030555555555,10.4,0.944
100718,306.289625,-23.182916666666667,8.66,1.422
100719,306.295,21.488583333333334,7.07,-0.106
100720,306.29591666666664,-3.4252777777777776,8.48,0.448
100721,306.30491666666666,3.9889722222222224,7.61,1.007
100722,306.3084583333333,29.758916666666668,9.17,0.052
100723,306.310375,23.445055555555555,7.63,0.95
100725,306.3132083333333,-58.09375,8.55,1.399
100724,306.31329166666666,42.1795,7.84,0.376
100726,306.314,28.914916666666667,9.53,0.268
100727,306.31933333333336,60.01197222222222,7.47,0.183
100728,306.32258333333334,-33.36463888888889,9.15,1.011
100729,306.32525,-52.336083333333335,8.95,0.494
100730,306.3304166666667,-16.36713888888889,9.27,0.439
100731,306.331,52.86355555555556,8.12,-0.026
100732,306.33708333333334,-29.984583333333333,7.45,1.514
100733,306.35275,7.875000000000001,7.91,0.175
100734,306.3559583333333,6.641805555555555,6.75,-0.006
100735,306.3559583333333,17.906888888888886,10.46,2.1
100736,306.35704166666665,42.60497222222222,6.89,0.457
100737,306.3597916666667,41.91041666666666,7.11,0.237
100738,306.36175,-28.663277777777775,5.86,1.101
100739,306.3632083333333,-10.42775,8.67,1.16
100740,306.36566666666664,-21.157305555555553,8.99,1.16
100741,306.3690833333333,39.793527777777776,7.56,-0.09
100742,306.37233333333336,-34.30997222222222,9.17,0.95
100743,306.382625,-39.32947222222223,8.74,1.548
100744,306.38670833333333,54.68422222222222,7.27,-0.016
100745,306.38854166666664,21.038305555555556,9.82,0.258
100746,306.38966666666664,80.22011111111111,7.56,-0.015
100747,306.39204166666667,-29.438083333333335,8.34,1.176
100748,306.39320833333335,-12.040194444444444,11.18,0.634
100749,306.4010416666667,43.67783333333333,9.43,0.003
100750,306.40875,26.704694444444442,8.28,0.36
100751,306.411875,-56.73488888888889,1.94,-0.118
100752,306.41333333333336,-53.10936111111111,8.59,0.47
100753,306.4150833333333,43.96758333333334,9.61,0.031
100754,306.41883333333334,21.409666666666666,5.68,0.921
100755,306.4195833333333,55.13897222222222,8.19,0.037
100756,306.421,33.07805555555556,8.81,0.512
100757,306.425375,37.14516666666667,8.38,1.032
100758,306.42720833333334,-2.8002777777777776,6.1,1.193
100759,306.42825,60.17758333333333,7.48,0.4
100760,306.430875,26.710833333333333,9.53,0.1
100761,306.43120833333336,-62.65936111111111,8.34,0.45
100762,306.43375,10.056083333333333,6.32,1.571
100763,306.441,67.14130555555556,7.74,0.951
100764,306.45004166666666,-40.79597222222222,6.08,1.364
100765,306.45258333333334,-26.556444444444445,7.6,-0.056
100766,306.4565,-72.58519444444444,8.64,1.045
100767,306.46225,39.63133333333333,8.8,0.599
100769,306.4671666666667,-22.59236111111111,9.45,1.099
100768,306.467375,8.983944444444443,8.8,1.531
100770,306.474875,-18.482694444444444,8.24,0.203
100771,306.4795,41.33661111111111,7.77,0.23
100772,306.47970833333335,-60.77011111111111,9.4,0.278
100773,306.48533333333336,-33.63594444444444,8.01,0.006
100774,306.48883333333333,26.036055555555556,8.3,0.456
100775,306.49145833333336,47.96838888888889,7.81,0.177
100776,306.49758333333335,14.943055555555556,7.39,1.449
100777,306.50395833333334,35.811249999999994,7.61,0.415
100778,306.504125,-7.734583333333333,8.99,1.472
100779,306.5047916666667,19.865444444444446,6.45,1.037
100780,306.50508333333335,20.58222222222222,7.88,0.136
100781,306.5065833333333,13.911666666666667,6.35,1.453
100782,306.50754166666667,22.95288888888889,9.48,0.028
100783,306.50920833333333,-3.8647222222222224,7.48,0.484
100784,306.5160416666667,40.401694444444445,6.65,-0.1
100785,306.5185,-14.980166666666667,7.32,1.513
100786,306.5192083333333,4.188138888888889,8.95,0.334
100787,306.51979166666666,-46.65994444444444,6.74,0.274
100788,306.5294583333333,29.467,8.87,0.661
100789,306.5352916666667,69.32669444444444,7.33,0.873
100790,306.5421666666667,38.86141666666667,7.98,0.221
100791,306.5470833333333,35.78808333333333,8.56,-0.009
100792,306.549375,9.451444444444444,8.33,0.503
100793,306.55170833333335,-86.10480555555554,7.57,1.042
100794,306.554125,57.25672222222222,8.72,0.202
100795,306.560625,59.11775,8.7,1.022
100796,306.56308333333334,-24.947027777777777,8.15,0.305
100797,306.56379166666665,2.9571666666666667,6.64,0.919
100798,306.56895833333334,-13.551,8.07,1.554
100799,306.5692916666667,-62.96647222222222,9.28,0.582
100800,306.57183333333336,-13.863055555555555,7.85,0.393
100801,306.58433333333335,47.25655555555556,8.33,0.943
100802,306.58479166666666,10.838277777777778,11.08,1.382
100803,306.58566666666667,53.78997222222222,8.11,1.086
100804,306.58979166666666,41.37936111111111,7.47,0.85
100805,306.5914583333333,-19.15211111111111,7.55,0.495
100806,306.59479166666665,-6.157888888888889,8.01,0.238
100807,306.5964583333333,17.315583333333333,6.23,1.005
100808,306.59775,56.638666666666666,6.38,0.018
100809,306.6027916666667,-60.022194444444445,8.86,0.557
100810,306.60775,-46.053416666666664,8.91,0.573
100811,306.607875,-32.32888888888889,7.4,1.061
100813,306.608875,-37.10913888888889,8.61,1.372
100814,306.6093333333333,-33.30619444444444,8.89,0.962
100812,306.6095833333333,56.63538888888889,8.4,0.1
100815,306.61225,-34.54066666666667,9.61,0.532
100816,306.6193333333333,63.44511111111111,10.19,0.069
100817,306.63191666666665,-17.377666666666666,7.33,0.583
100818,306.63370833333335,-44.75394444444444,11.58,1.26
100819,306.63641666666666,-29.073805555555555,7.16,1.124
100820,306.63670833333333,35.68336111111111,8.16,1.412
100821,306.64508333333333,-30.056166666666666,9.9,0.497
100822,306.652375,-53.822611111111115,8.38,1.122
100823,306.653875,47.40405555555555,9.78,0.109
100824,306.65725,51.10586111111111,7.71,0.25
100825,306.65958333333333,-47.961666666666666,8.37,0.271
100826,306.6596666666667,36.58788888888889,8.4,-0.05
100827,306.66091666666665,35.031305555555555,8.78,0.031
100828,306.6610416666667,11.252611111111111,8.7,1.428
100829,306.66495833333335,-30.67577777777778,7.79,0.524
100830,306.66670833333336,-42.055499999999995,7.88,0.188
100831,306.66929166666665,1.9161388888888888,7.73,1.329
100832,306.68079166666666,25.48838888888889,8.16,0.2
100833,306.68233333333336,40.34722222222222,7.73,-0.063
100834,306.68233333333336,39.495916666666666,7.09,-0.058
100835,306.68258333333335,-40.71286111111112,8.45,1.084
100836,306.68491666666665,-43.565666666666665,8.6,0.881
100837,306.68804166666666,4.954944444444445,10.22,0.849
100838,306.69266666666664,39.462250000000004,7.75,0.006
100839,306.693,28.067888888888888,8.8,0.169
100840,306.69320833333336,-40.41308333333333,8.16,1.428
100841,306.696375,72.83183333333334,8.9,0.193
100842,306.69758333333334,-31.349055555555555,10.02,0.501
100844,306.7004166666667,-78.19461111111112,8.52,0.343
100843,306.701625,81.43411111111112,6.55,0.985
100847,306.70620833333334,-18.846416666666666,9.12,0.244
100845,306.70620833333334,56.44308333333333,8.08,0.224
100846,306.70645833333333,16.938305555555555,8.4,1.028
100848,306.70933333333335,24.607055555555558,10.4,1.14
100849,306.71279166666665,12.475666666666667,8.11,0.033
100850,306.71825,-47.831611111111116,9.88,0.93
100851,306.7205416666667,3.6205555555555557,11.04,1.64
100852,306.72141666666664,-37.40263888888889,6.24,0.961
100853,306.72633333333334,-45.593500000000006,8.15,1.212
100854,306.73720833333334,58.52836111111111,9.71,0.379
100855,306.7402916666667,-15.908138888888889,8.21,0.824
100856,306.7409583333333,-1.1923055555555555,10.12,1.775
100857,306.742125,30.36963888888889,7.38,0.002
100858,306.758875,9.092166666666667,7.54,-0.111
100859,306.75920833333333,49.38322222222222,5.73,0.339
100860,306.76241666666664,-59.234027777777776,8.52,1.183
100861,306.7681666666667,47.923138888888886,7.81,1.143
100862,306.7685416666667,-14.785583333333333,7.89,0.735
100863,306.7703333333333,46.29419444444444,8.89,0.016
100864,306.77483333333333,-24.625833333333333,8.78,0.9
100865,306.77791666666667,44.07919444444445,8.28,-0.018
100866,306.782375,34.32908333333334,6.39,0.48
100868,306.7830833333333,-38.993027777777776,7.82,1.541
100867,306.783125,31.32075,9.03,-0.038
100869,306.785375,-11.547361111111112,8.0,0.393
100870,306.7892083333333,45.68402777777777,8.17,1.429
100871,306.7955,-46.86205555555556,9.28,0.605
100872,306.7961666666667,-48.593138888888895,7.85,0.408
100873,306.79775,38.881750000000004,8.45,1.12
100874,306.806625,-39.222972222222225,9.77,0.733
100875,306.80775,51.02269444444445,8.91,1.414
100876,306.809125,20.476499999999998,6.44,1.03
100877,306.8095,43.147444444444446,7.66,-0.06
100878,306.81216666666666,-68.90811111111111,8.45,1.0
100879,306.8135,-21.97986111111111,9.12,0.234
100880,306.8152083333333,16.71108333333333,7.57,0.388
100881,306.83,-18.211694444444444,5.08,-0.049
100882,306.8315,51.79008333333333,10.22,-0.091
100883,306.83316666666667,-27.445555555555554,9.26,0.654
100884,306.83370833333333,68.76736111111111,7.15,0.89
100885,306.834375,42.91608333333333,7.89,1.188
100886,306.8369583333333,23.7905,6.88,0.201
100887,306.84341666666666,23.667944444444444,8.47,0.486
100888,306.85325,-26.95836111111111,8.76,1.054
100889,306.85495833333334,-1.5585277777777777,7.11,0.682
100890,306.8552916666667,-4.730833333333334,9.65,1.844
100891,306.8564583333333,-78.75569444444444,7.93,0.51
100893,306.8582916666667,-28.499055555555557,9.45,0.74
100892,306.85833333333335,13.64411111111111,8.58,1.62
100894,306.8604583333333,1.35575,9.51,1.509
100895,306.862375,-2.119361111111111,7.49,0.52
100896,306.8648333333333,-2.1029166666666668,6.71,0.519
100897,306.86895833333335,-28.814055555555555,7.54,0.523
100898,306.873875,15.210333333333333,9.49,0.952
100899,306.8745416666667,12.798388888888889,8.09,0.977
100900,306.874875,-3.3954166666666667,8.31,1.282
100901,306.879125,-48.635777777777776,8.92,0.395
100902,306.88783333333333,28.05761111111111,9.15,0.977
100903,306.889875,-74.28502777777777,7.96,1.176
100904,306.8899583333333,-39.53213888888889,8.0,0.321
100905,306.89029166666666,-32.321333333333335,8.69,1.096
100906,306.89175,19.618166666666667,7.96,0.705
100907,306.89279166666665,38.440527777777774,5.63,0.072
100909,306.8947083333333,-26.203222222222223,8.71,0.424
100908,306.8947083333333,28.05988888888889,10.07,0.159
100910,306.8954166666667,43.0565,7.55,0.924
100911,306.90095833333334,-65.33208333333333,9.77,0.556
100912,306.90320833333334,42.035444444444444,7.31,-0.013
100913,306.90408333333335,-79.39333333333335,8.32,1.41
100914,306.9064583333333,32.40186111111111,9.03,0.215
100915,306.907125,-40.63775,8.73,0.531
100916,306.9144166666667,50.98108333333334,9.37,0.074
100917,306.91883333333334,21.47122222222222,8.9,1.102
100918,306.9193333333333,-58.63191666666667,9.86,0.56
100919,306.919625,49.938694444444444,8.45,0.44
100920,306.9205416666667,82.95730555555556,9.49,0.505
100921,306.9216666666667,-49.76702777777778,8.54,1.525
100922,306.92179166666665,17.52336111111111,10.62,0.9
100923,306.924125,-27.745583333333336,11.41,1.504
100924,306.93066666666664,14.455972222222222,7.73,-0.042
100925,306.934375,-30.866583333333335,6.61,0.724
100926,306.9422083333333,-5.654222222222223,6.98,1.474
100927,306.948,26.146694444444442,7.49,0.235
100928,306.94933333333336,-37.748111111111115,9.94,0.617
100929,306.95816666666667,14.9445,7.9,-0.03
100930,306.96166666666664,-6.6737222222222226,8.01,0.293
100931,306.9635416666667,-18.054944444444445,9.3,1.234
100932,306.9637916666667,30.119694444444445,9.53,0.08
100933,306.96575,65.75583333333333,6.56,0.147
100934,306.9759583333333,-57.644555555555556,8.82,0.767
100935,306.97995833333334,-28.261083333333332,7.62,1.184
